"otableauposte_id","TableauName","tableauLongName","ostableauposte_id","StableauName","StbleauLongName","ostblarea_id","AreaShortName","AreaLongName","oreference_id","RefCode","Description","fullDescription","ocompte_id","CompteNumber","Taux","Exception"
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f0","AE","Frais de recherche et de développement","AE-Frais de recherche et de développement","5aee0efd23b8a2227003e5f8","2811",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f1","AF","Brevets","AF-Brevets","5aee0efd23b8a2227003e5f9","2812",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f1","AF","Brevets","AF-Brevets","5aee0efd23b8a2227003e5fa","2813",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f1","AF","Brevets","AF-Brevets","5aee0efd23b8a2227003e5fb","2814",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f2","AG","Fonds commercial","AG-Fonds commercial","5aee0efd23b8a2227003e5fc","2815",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f2","AG","Fonds commercial","AG-Fonds commercial","5aee0efd23b8a2227003e5fd","2816",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f3","AH","Autres immobilisations incorporelles","AH-Autres immobilisations incorporelles","5aee0efd23b8a2227003e5fe","2817",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f3","AH","Autres immobilisations incorporelles","AH-Autres immobilisations incorporelles","5aee0efd23b8a2227003e5ff","2818",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f4","AJ","Terrains","AJ-Terrains","5aee0efd23b8a2227003e600","282",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e601","2831",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e602","2832",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e603","2833",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e604","2837",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f6","AL","Installations et agencements","AL-Installations et agencements","5aee0efd23b8a2227003e605","283",1,true
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f7","AM","Matériel","AM-Matériel","5aee0efd23b8a2227003e606","284",1,true
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a2","tblAmortImmo","Amortissements","5aee0efe23b8a2227003e776","AmortImmo","AmortImmo","5aee0efe23b8a2227003e6f8","AN","Matériel de transport","AN-Matériel de transport","5aee0efd23b8a2227003e607","2845",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e775","ActifCircul","ActifCircul","5aee0efe23b8a2227003e6ff","BA","Actif circulant h.a.o.","BA-Actif circulant h.a.o.","5aee0efd23b8a2227003e608","485",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e775","ActifCircul","ActifCircul","5aee0efe23b8a2227003e6ff","BA","Actif circulant h.a.o.","BA-Actif circulant h.a.o.","5aee0efd23b8a2227003e609","486",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e775","ActifCircul","ActifCircul","5aee0efe23b8a2227003e6ff","BA","Actif circulant h.a.o.","BA-Actif circulant h.a.o.","5aee0efd23b8a2227003e60a","488",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e778","AvanceAcpteImmo","AvanceAcpteImmo","5aee0efe23b8a2227003e6f9","AP","Avances et acomptes versés sur immobilisations","AP-Avances et acomptes versés sur immobilisations","5aee0efd23b8a2227003e60b","25",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e77a","ChargesImmo","ChargesImmo","5aee0efe23b8a2227003e6ef","AC","Primes de remboursement des obligations","AC-Primes de remboursement des obligations","5aee0efd23b8a2227003e60c","206",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e77a","ChargesImmo","ChargesImmo","5aee0efe23b8a2227003e6fd","AX","Frais d'établissement ","AX-Frais d'établissement ","5aee0efd23b8a2227003e60d","201",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e77a","ChargesImmo","ChargesImmo","5aee0efe23b8a2227003e6fe","AY","Charges à répartir","AY-Charges à répartir","5aee0efd23b8a2227003e60e","202",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e704","BH","Fournisseurs avances versées","BH-Fournisseurs avances versées","5aee0efd23b8a2227003e60f","409",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e705","BI","Clients","BI-Clients","5aee0efd23b8a2227003e610","41",1,true
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e611","45",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e612","46",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e613","421",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e614","445",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e615","449",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e616","475",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e617","476",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e618","4287",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e619","4387",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e61a","4449",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e61b","4487",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e781","CreancEmploi","CreancEmploi","5aee0efe23b8a2227003e706","BJ","Autres créances","BJ-Autres créances","5aee0efd23b8a2227003e61c","4711",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e784","EcartConvActif","EcartConvActif","5aee0efe23b8a2227003e70a","BU","Écarts de conversion-actif","BU-Écarts de conversion-actif","5aee0efd23b8a2227003e61d","478",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f4","AJ","Terrains","AJ-Terrains","5aee0efd23b8a2227003e61e","22",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e61f","231",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e620","232",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e621","233",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e622","237",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e623","239",1,true
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f6","AL","Installations et agencements","AL-Installations et agencements","5aee0efd23b8a2227003e623","239",1,true
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f6","AL","Installations et agencements","AL-Installations et agencements","5aee0efd23b8a2227003e624","234",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f6","AL","Installations et agencements","AL-Installations et agencements","5aee0efd23b8a2227003e625","235",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f6","AL","Installations et agencements","AL-Installations et agencements","5aee0efd23b8a2227003e626","238",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f5","AK","Bâtiments","AK-Bâtiments","5aee0efd23b8a2227003e627","239",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f6","AL","Installations et agencements","AL-Installations et agencements","5aee0efd23b8a2227003e627","239",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f7","AM","Matériel","AM-Matériel","5aee0efd23b8a2227003e628","24",1,true
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f7","AM","Matériel","AM-Matériel","5aee0efd23b8a2227003e629","249",1,true
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f8","AN","Matériel de transport","AN-Matériel de transport","5aee0efd23b8a2227003e62a","245",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e786","ImmoCorpo","ImmoCorpo","5aee0efe23b8a2227003e6f8","AN","Matériel de transport","AN-Matériel de transport","5aee0efd23b8a2227003e62b","2495",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e6fa","AR","Titres de participation","AR-Titres de participation","5aee0efd23b8a2227003e62c","26",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e6fb","AS","Autres immobilisations financières","AS-Autres immobilisations financières","5aee0efd23b8a2227003e62d","27",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e6fc","AW","(i) dont h.a.o. :","AW-(i) dont h.a.o. :","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e753","BZ","Total general ( i +  ii +  iii +  iv)","BZ-Total general ( i +  ii +  iii +  iv)","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e754","DZ","Total general (i+ii+iii+iv+v)","DZ-Total general (i+ii+iii+iv+v)","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e755","ST","Total general des charges","ST-Total general des charges","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e756","UT","Total general des produits","UT-Total general des produits","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e757","AZ","Total actif immobilise (i)","AZ-Total actif immobilise (i)","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e758","BK","Total actif circulant (ii)","BK-Total actif circulant (ii)","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e759","DG","Total ressources stables (i + ii)","DG-Total ressources stables (i + ii)","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e75a","DP","Total passif circulant (iii)","DP-Total passif circulant (iii)","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e75b","SH","Charges des activités ordinaires","SH-Charges des activités ordinaires","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e75c","SO","Total des charges h.a.o.","SO-Total des charges h.a.o.","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e75d","UH","Total produits des activites ordinaires","UH-Total produits des activites ordinaires","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e75e","AA","Charges immobilisées","AA-Charges immobilisées","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e75f","AD","Immobilisations incorporelles","AD-Immobilisations incorporelles","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e760","AI","Immobilisations corporelles","AI-Immobilisations corporelles","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e761","AQ","Immobilisations financières","AQ-Immobilisations financières","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e762","BB","Stocks","BB-Stocks","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e763","BG","Créances et emplois assimilés","BG-Créances et emplois assimilés","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e764","BT","Total tresorerie - actif (iii)","BT-Total tresorerie - actif (iii)","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e765","CP","Total capitaux propres (i)","CP-Total capitaux propres (i)","5aee0efd23b8a2227003e62e","0000",1,false
"5aee0eff23b8a2227003e7aa","tblActif","Bilan Actif","5aee0eff23b8a2227003e7a3","tblBilanActif","Bilan Actif","5aee0efe23b8a2227003e787","ImmoFinan","ImmoFinan","5aee0efe23b8a2227003e766","DF","Total dettes financieres (ii)","DF-Total dettes financieres (ii)","5aee0efd23b8a2227003e62e","0000",1,false
