"otableauposte_id","TableauName","tableauLongName","ostableauposte_id","StableauName","StbleauLongName","ostblarea_id","AreaShortName","AreaLongName","oreference_id","RefCode","Description","fullDescription","ocompte_id","CompteNumber","Taux","Exception"
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e782","DetteFin","DetteFin","5aee0efe23b8a2227003e717","DC","Dettes financières diverses","DC-Dettes financières diverses","5aee0efd23b8a2227003e6ab","181",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e782","DetteFin","DetteFin","5aee0efe23b8a2227003e717","DC","Dettes financières diverses","DC-Dettes financières diverses","5aee0efd23b8a2227003e6ac","182",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e782","DetteFin","DetteFin","5aee0efe23b8a2227003e717","DC","Dettes financières diverses","DC-Dettes financières diverses","5aee0efd23b8a2227003e6ad","183",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e782","DetteFin","DetteFin","5aee0efe23b8a2227003e717","DC","Dettes financières diverses","DC-Dettes financières diverses","5aee0efd23b8a2227003e6ae","184",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e785","EcartConvPassif","EcartConvPassif","5aee0efe23b8a2227003e723","DV","Écarts de conversion - passif","DV-Écarts de conversion - passif","5aee0efd23b8a2227003e6af","479",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e719","DH","Dettes circulantes h.a.o et ressources assimilées","DH-Dettes circulantes h.a.o et ressources assimilées","5aee0efd23b8a2227003e6b0","481",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e719","DH","Dettes circulantes h.a.o et ressources assimilées","DH-Dettes circulantes h.a.o et ressources assimilées","5aee0efd23b8a2227003e6b1","482",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e719","DH","Dettes circulantes h.a.o et ressources assimilées","DH-Dettes circulantes h.a.o et ressources assimilées","5aee0efd23b8a2227003e6b2","483",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e719","DH","Dettes circulantes h.a.o et ressources assimilées","DH-Dettes circulantes h.a.o et ressources assimilées","5aee0efd23b8a2227003e6b3","484",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e719","DH","Dettes circulantes h.a.o et ressources assimilées","DH-Dettes circulantes h.a.o et ressources assimilées","5aee0efd23b8a2227003e6b4","4998",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71a","DI","Clients, avances reçues","DI-Clients, avances reçues","5aee0efd23b8a2227003e6b5","419",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71b","DJ","Fournisseurs d'exploitation","DJ-Fournisseurs d'exploitation","5aee0efd23b8a2227003e6b6","401",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71b","DJ","Fournisseurs d'exploitation","DJ-Fournisseurs d'exploitation","5aee0efd23b8a2227003e6b7","402",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71b","DJ","Fournisseurs d'exploitation","DJ-Fournisseurs d'exploitation","5aee0efd23b8a2227003e6b8","408",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71c","DK","Dettes fiscales","DK-Dettes fiscales","5aee0efd23b8a2227003e6b9","441",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71c","DK","Dettes fiscales","DK-Dettes fiscales","5aee0efd23b8a2227003e6ba","442",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71c","DK","Dettes fiscales","DK-Dettes fiscales","5aee0efd23b8a2227003e6bb","443",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71c","DK","Dettes fiscales","DK-Dettes fiscales","5aee0efd23b8a2227003e6bc","446",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71c","DK","Dettes fiscales","DK-Dettes fiscales","5aee0efd23b8a2227003e6bd","447",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71c","DK","Dettes fiscales","DK-Dettes fiscales","5aee0efd23b8a2227003e6be","4441",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71c","DK","Dettes fiscales","DK-Dettes fiscales","5aee0efd23b8a2227003e6bf","4486",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71c","DK","Dettes fiscales","DK-Dettes fiscales","5aee0efd23b8a2227003e6c0","4499",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71d","DL","Dettes sociales","DL-Dettes sociales","5aee0efd23b8a2227003e6c1","42",1,true
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71d","DL","Dettes sociales","DL-Dettes sociales","5aee0efd23b8a2227003e6c2","43",1,true
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71e","DM","Autres dettes","DM-Autres dettes","5aee0efd23b8a2227003e6c3","185",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71e","DM","Autres dettes","DM-Autres dettes","5aee0efd23b8a2227003e6c4","472",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71e","DM","Autres dettes","DM-Autres dettes","5aee0efd23b8a2227003e6c5","477",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71e","DM","Autres dettes","DM-Autres dettes","5aee0efd23b8a2227003e6c6","4712",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71f","DN","Risques provisionnés","DN-Risques provisionnés","5aee0efd23b8a2227003e6c7","499",1,true
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78a","PassiCircul","PassiCircul","5aee0efe23b8a2227003e71f","DN","Risques provisionnés","DN-Risques provisionnés","5aee0efd23b8a2227003e6c8","599",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78b","PrimeReserv","PrimeReserv","5aee0efe23b8a2227003e70d","CD","Primes d'apport, d'émission, de fusion","CD-Primes d'apport, d'émission, de fusion","5aee0efd23b8a2227003e6c9","105",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78b","PrimeReserv","PrimeReserv","5aee0efe23b8a2227003e70e","CE","Ecarts de réévaluation","CE-Ecarts de réévaluation","5aee0efd23b8a2227003e6ca","106",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78b","PrimeReserv","PrimeReserv","5aee0efe23b8a2227003e70f","CF","Réserves indisponibles","CF-Réserves indisponibles","5aee0efd23b8a2227003e6cb","111",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78b","PrimeReserv","PrimeReserv","5aee0efe23b8a2227003e70f","CF","Réserves indisponibles","CF-Réserves indisponibles","5aee0efd23b8a2227003e6cc","112",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78b","PrimeReserv","PrimeReserv","5aee0efe23b8a2227003e70f","CF","Réserves indisponibles","CF-Réserves indisponibles","5aee0efd23b8a2227003e6cd","113",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78b","PrimeReserv","PrimeReserv","5aee0efe23b8a2227003e710","CG","Réserves libres","CG-Réserves libres","5aee0efd23b8a2227003e6ce","118",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e78b","PrimeReserv","PrimeReserv","5aee0efe23b8a2227003e711","CH","Report à nouveau","CH-Report à nouveau","5aee0efd23b8a2227003e6cf","12",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e791","ProviFin_Prov","ProviFin_Prov","5aee0efe23b8a2227003e718","DD","Provisions financières pour risques et charges","DD-Provisions financières pour risques et charges","5aee0efd23b8a2227003e6d0","19",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e794","ResultExerc","ResultExerc","5aee0efe23b8a2227003e712","CI","Résultat net de l'exercice  (bénéfice + ou perte -)","CI-Résultat net de l'exercice  (bénéfice + ou perte -)","5aee0efd23b8a2227003e6d1","131",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e79d","tblResultNet","tblResultNet","5aee0efe23b8a2227003e712","CI","Résultat net de l'exercice  (bénéfice + ou perte -)","CI-Résultat net de l'exercice  (bénéfice + ou perte -)","5aee0efd23b8a2227003e6d1","131",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e794","ResultExerc","ResultExerc","5aee0efe23b8a2227003e74e","UZ","Resultat net","UZ-Resultat net","5aee0efd23b8a2227003e6d1","131",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e79d","tblResultNet","tblResultNet","5aee0efe23b8a2227003e74e","UZ","Resultat net","UZ-Resultat net","5aee0efd23b8a2227003e6d1","131",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e794","ResultExerc","ResultExerc","5aee0efe23b8a2227003e712","CI","Résultat net de l'exercice  (bénéfice + ou perte -)","CI-Résultat net de l'exercice  (bénéfice + ou perte -)","5aee0efd23b8a2227003e6d2","139",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e7a1","TresorPassi","TresorPassi","5aee0efe23b8a2227003e720","DQ","Banques, crédits d'escompte","DQ-Banques, crédits d'escompte","5aee0efd23b8a2227003e6d3","564",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e7a1","TresorPassi","TresorPassi","5aee0efe23b8a2227003e720","DQ","Banques, crédits d'escompte","DQ-Banques, crédits d'escompte","5aee0efd23b8a2227003e6d4","565",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e7a1","TresorPassi","TresorPassi","5aee0efe23b8a2227003e721","DR","Banques, crédits de trésorerie","DR-Banques, crédits de trésorerie","5aee0efd23b8a2227003e6d5","561",1,false
"5aee0eff23b8a2227003e7ad","tblPassif","Bilan Passif","5aee0eff23b8a2227003e7a7","tblBilanPassif","Bilan Passif","5aee0efe23b8a2227003e7a1","TresorPassi","TresorPassi","5aee0efe23b8a2227003e721","DR","Banques, crédits de trésorerie","DR-Banques, crédits de trésorerie","5aee0efd23b8a2227003e6d6","566",1,false
"5aee0eff23b8a2227003e7ac","tblChifAffair","Chiffre d'Affair","5aee0eff23b8a2227003e7a6","tblChifAffair","Chiffre d'Affair","5aee0efe23b8a2227003e78d","ProdMBrutMatier","ProdMBrutMatier","5aee0efe23b8a2227003e73b","TE","Production stockée (ou déstockage)","TE-Production stockée (ou déstockage)","5aee0efd23b8a2227003e6d7","73",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78d","ProdMBrutMatier","ProdMBrutMatier","5aee0efe23b8a2227003e73b","TE","Production stockée (ou déstockage)","TE-Production stockée (ou déstockage)","5aee0efd23b8a2227003e6d7","73",1,false
"5aee0eff23b8a2227003e7ac","tblChifAffair","Chiffre d'Affair","5aee0eff23b8a2227003e7a6","tblChifAffair","Chiffre d'Affair","5aee0efe23b8a2227003e78d","ProdMBrutMatier","ProdMBrutMatier","5aee0efe23b8a2227003e73c","TF","Production immobilisée","TF-Production immobilisée","5aee0efd23b8a2227003e6d8","72",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78d","ProdMBrutMatier","ProdMBrutMatier","5aee0efe23b8a2227003e73c","TF","Production immobilisée","TF-Production immobilisée","5aee0efd23b8a2227003e6d8","72",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78e","ProdtFinanc","ProdtFinanc","5aee0efe23b8a2227003e742","UA","Revenus financiers","UA-Revenus financiers","5aee0efd23b8a2227003e6d9","77",1,true
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78e","ProdtFinanc","ProdtFinanc","5aee0efe23b8a2227003e743","UC","Gains de change","UC-Gains de change","5aee0efd23b8a2227003e6da","776",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78e","ProdtFinanc","ProdtFinanc","5aee0efe23b8a2227003e744","UD","Reprises de provisions","UD-Reprises de provisions","5aee0efd23b8a2227003e6db","797",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78e","ProdtFinanc","ProdtFinanc","5aee0efe23b8a2227003e745","UE","Transferts de charges","UE-Transferts de charges","5aee0efd23b8a2227003e6dc","787",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78f","ProdtHAO","ProdtHAO","5aee0efe23b8a2227003e746","UK","Produits des cessions d'immobilisations","UK-Produits des cessions d'immobilisations","5aee0efd23b8a2227003e6dd","82",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78f","ProdtHAO","ProdtHAO","5aee0efe23b8a2227003e747","UL","Produits hao","UL-Produits hao","5aee0efd23b8a2227003e6de","84",1,true
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78f","ProdtHAO","ProdtHAO","5aee0efe23b8a2227003e747","UL","Produits hao","UL-Produits hao","5aee0efd23b8a2227003e6df","88",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78f","ProdtHAO","ProdtHAO","5aee0efe23b8a2227003e748","UM","Reprises hao","UM-Reprises hao","5aee0efd23b8a2227003e6e0","86",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e78f","ProdtHAO","ProdtHAO","5aee0efe23b8a2227003e749","UN","Transferts de charges","UN-Transferts de charges","5aee0efd23b8a2227003e6e1","848",1,false
"5aee0eff23b8a2227003e7ac","tblChifAffair","Chiffre d'Affair","5aee0eff23b8a2227003e7a6","tblChifAffair","Chiffre d'Affair","5aee0efe23b8a2227003e790","ProdValAjout","ProdValAjout","5aee0efe23b8a2227003e73e","TK","Subventions d'exploitation","TK-Subventions d'exploitation","5aee0efd23b8a2227003e6e2","71",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e790","ProdValAjout","ProdValAjout","5aee0efe23b8a2227003e73e","TK","Subventions d'exploitation","TK-Subventions d'exploitation","5aee0efd23b8a2227003e6e2","71",1,false
"5aee0eff23b8a2227003e7ac","tblChifAffair","Chiffre d'Affair","5aee0eff23b8a2227003e7a6","tblChifAffair","Chiffre d'Affair","5aee0efe23b8a2227003e790","ProdValAjout","ProdValAjout","5aee0efe23b8a2227003e73f","TL","Autres produits","TL-Autres produits","5aee0efd23b8a2227003e6e3","75",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e790","ProdValAjout","ProdValAjout","5aee0efe23b8a2227003e73f","TL","Autres produits","TL-Autres produits","5aee0efd23b8a2227003e6e3","75",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e793","RepriProv","RepriProv","5aee0efe23b8a2227003e740","TS","Reprises de provisions","TS-Reprises de provisions","5aee0efd23b8a2227003e6e4","791",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e793","RepriProv","RepriProv","5aee0efe23b8a2227003e740","TS","Reprises de provisions","TS-Reprises de provisions","5aee0efd23b8a2227003e6e5","798",1,false
"5aee0eff23b8a2227003e7ae","tblProduidts","Résultat Produits","5aee0eff23b8a2227003e7a8","tblResultPrdts","Résultat Produits","5aee0efe23b8a2227003e79f","TransfChrge","TransfChrge","5aee0efe23b8a2227003e741","TT","Transferts de charges","TT-Transferts de charges","5aee0efd23b8a2227003e6e6","781",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e796","tblResultActOrd","tblResultActOrd","5aee0efe23b8a2227003e74d","UI","Resultat des activites ordinaires (1)","UI-Resultat des activites ordinaires (1)","5aee0efd23b8a2227003e6e7","137",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e797","tblResultExBruExpl","tblResultExBruExpl","5aee0efe23b8a2227003e74c","TQ","Excédent brut d'exploitation (e.b.e.)","TQ-Excédent brut d'exploitation (e.b.e.)","5aee0efd23b8a2227003e6e8","134",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e798","tblResultExpl","tblResultExpl","5aee0efe23b8a2227003e750","TX","Résultat d'exploitation (r.e.)","TX-Résultat d'exploitation (r.e.)","5aee0efd23b8a2227003e6e9","135",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e799","tblResultFinanc ","tblResultFinanc ","5aee0efe23b8a2227003e74a","UG","Resultat financiers (- ou +)","UG-Resultat financiers (- ou +)","5aee0efd23b8a2227003e6ea","136",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e79a","tblResultHOA","tblResultHOA","5aee0efe23b8a2227003e751","UP","Resultat h.a.o (+ ou -)","UP-Resultat h.a.o (+ ou -)","5aee0efd23b8a2227003e6eb","138",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e79b","tblResultMBrutMarch","tblResultMBrutMarch","5aee0efe23b8a2227003e74b","TB","Marge brute sur marchandises","TB-Marge brute sur marchandises","5aee0efd23b8a2227003e6ec","1321",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e79c","tblResultMBrutMatier","tblResultMBrutMatier","5aee0efe23b8a2227003e74f","TG","Marge brute sur matières","TG-Marge brute sur matières","5aee0efd23b8a2227003e6ed","1322",1,false
"5aee0eff23b8a2227003e7af","tblResultat","Résultat","5aee0eff23b8a2227003e7a9","tblResultat","Résultat","5aee0efe23b8a2227003e79e","tblResultValAjout","tblResultValAjout","5aee0efe23b8a2227003e752","TN","Valeur ajoutée (v.a.)","TN-Valeur ajoutée (v.a.)","5aee0efd23b8a2227003e6ee","133",1,false